,Time,Tweet,Analysis
34,"12/23/2022, 15:38:29","Bangladesh team have a packed schedule, but Kolkata Knight Riders have picked up both Litton Das and Shakib Al Hasan in the Indian Premier League 👏 #IPL2023Auction #TATAIPLAuction https://t.co/Svp5snjHVv",0.0
35,"12/23/2022, 15:35:45","#IPL2023Auction #IPLAuction 

Mandeep Singh sold to Kolkata Knight Riders for Rs 50 Lakh

Follow: https://t.co/s0FldUMpY9 https://t.co/AHAWLSej4k",0.0
36,"12/23/2022, 15:30:26","#IPL2023Auction #IPLAuction 

Shakib Al Hasan sold to Kolkata Knight Riders for Rs 1.5 Cr

Follow: https://t.co/s0FldUMpY9 https://t.co/XENcMoWmIB",0.0
37,"12/23/2022, 15:29:57","Hard work pays off ! 🫰❣️

Mukesh Kr hails from Gopalganj, &amp; family settled in Kolkata, played for Kol domestic cricket. His father was a taxi driver &amp; he had to wait &amp; work hard for very long for such success. Miles to go. @shekhariyat https://t.co/WQnrRJiw1X https://t.co/s6sCoyTRbw",0.8687
38,"12/23/2022, 15:26:56","In #IPL2023 for the very first time 3 Bangladeshi players will be part of an IPL season. 

Mustafiz- Delhi
Shakib &amp; Litton- Kolkata 

#IPL #IPLAuctions #TATAIPLAuction",0.0
39,"12/23/2022, 15:25:58",@KKRiders @Sah75official Welcome Back Shakib Da 😍😍 https://t.co/u899xq6FXN,0.8402
40,"12/23/2022, 15:23:37",@Im__Arfan man they have literally saved whole ipl by snatching curren from mi,0.4215
41,"12/23/2022, 15:21:27","Bangladesh allrounder Shakib Al Hasan has finally got the bid as Kolkata Knight Riders picked him for INR 1.5 Crore.

(📸: ICC/BCCI/IPL)

#IPLAuctionWithSportsTiger #IPLAuction #IPL2023Auction  #IPL2023 #iplauction2023 #IPLAuctions #ShakibAlHasan https://t.co/TiWitAuY65",0.0
42,"12/23/2022, 15:17:55","Now It's two player.
Kolkata Night Riders🤩🤩
🫂🫂🫂🫂🫂🫂🫂🫂🫂
করবো লড়বো জিতবো🤩🤩🫂🫂 https://t.co/VDJeXx7LGL",0.0
43,"12/23/2022, 15:16:41","@rajasthanroyals @yuzi_chahal Maybe with Kuldeep sen and Prasidh. Even  Zampa has a chance in the 11. Samson used chahal at the end overs last time.
It could be even Holder, Butler, Heytmar and Zampa if conditions require like Kolkata and Chennai.",0.5423
44,"12/23/2022, 15:15:46","For many seasons, the only Bengalis in the Kolkata Knight Riders squad have been from Bangladesh! This time they've got two - Shakib and Litton.",0.0
45,"12/23/2022, 15:14:49","Shakib Al Hasan 🤝 Kolkata Knoght Riders

Both Shakib &amp; Litton will play #IPL2023 for KKR

#IPLAuction https://t.co/1gGPhdCFhs",0.34
46,"12/23/2022, 15:14:43","No Bangladesh player in the Pakistan Super League, but Kolkata Knight Riders have picked up both Litton Das and Shakib Al Hasan in the Indian Premier League 👏 #IPL2023Auction #TATAIPLAuction",0.2144
47,"12/23/2022, 15:13:46",@KKRiders @Sah75official Welcome Shakib da 😍😍😍😍😍😍,0.9638
48,"12/23/2022, 15:13:44","Shakib Al Hasan back to the Kolkata Knight Riders 🤩

#CricketTwitter #IPL #KKR https://t.co/gRXrZt3f8C",0.0
49,"12/23/2022, 15:13:08","Joe Root SOLD to Rajasthan Royals for INR 1 Crore and Shakib Al Hasan SOLD to Kolkata Knight Riders for INR 1.5 Crore.

Meanwhile, South Africa's Wayne Parnell is UNSOLD once again. #TATAIPLAuction #IPL2023Auction",0.0
50,"12/23/2022, 15:12:41","HERE WE GOOO! Shakib Al Hasan and Litton Das will both play for Kolkata Knight Riders. ✅

What a sweet ending to the auction. ⭐️ https://t.co/KjYTgNmFw8",0.69
51,"12/23/2022, 15:12:00","Kolkata bags the services of Shakib Al Hasan at his base price of Rs. 1.50 crore!

#IPL2023Auction https://t.co/lfePLEUX0C",0.0
52,"12/23/2022, 15:11:00",@KKRiders We've 2 Bengalis in Kolkata now. Litton Das and Shakib Al Hasan. Entire Bangladesh will be KKR fans now in the next IPL 😭😭😭😭,-0.9081
53,"12/23/2022, 15:10:39",@CricCrazyJohns We've 2 Bengalis in Kolkata now. Litton Das and Shakib Al Hasan. Entire Bangladesh will be KKR fans now in the next IPL 😭😭😭😭,-0.9081
54,"12/23/2022, 15:10:27",We've 2 Bengalis in Kolkata now. Litton Das and Shakib Al Hasan. Entire Bangladesh will be KKR fans now in the next IPL 😭😭😭😭,-0.9081
55,"12/23/2022, 15:10:16","The Central Bureau of Investigation has registered an FIR against Kolkata-based Corporate Power Ltd and its directors in Rs 4000 crore bank fraud.

https://t.co/nKuYwUhCcF",-0.5859
56,"12/23/2022, 15:10:07",Shakib sold to Kolkata for 1.5 crore.,0.0
57,"12/23/2022, 15:04:55",A few pictures from the annual Flower Show 2022 at Assembly House. Our Parks &amp; Square Department won all 56 prizes across 8 sections. A proud moment indeed. https://t.co/adVAaAiyr7,0.8689
58,"12/23/2022, 15:01:00","#IPL2023Auction #IPLAuction 

Litton Das sold to Kolkata Knight Riders for Rs 50 lakh

Follow: https://t.co/s0FldUMpY9 https://t.co/zxq1mk36J5",0.0
59,"12/23/2022, 15:00:11","The Central Bureau of Investigation has registered a case against #Kolkata-based Corporate Power Limited and 12 others, including the promoters, for allegedly cheating a consortium of 20 banks to the tune of ₹4,037.87 crore.

https://t.co/4iF2SSmLFR",-0.6705
60,"12/23/2022, 14:57:42","Litton Das finds a team in Kolkata Knight Riders 🏏

#cricket #IPLAuctions https://t.co/58mCrhT5WS",0.0
61,"12/23/2022, 14:56:46","Litton Das sold to Kolkata Knight Riders (KKR) for INR 50 lakhs.

#IPL2023Auction #IPLAuction #IPLMiniAuction #IPL2023 #LittonDas #KolkataKnightRiders #KKR",0.0
62,"12/23/2022, 14:56:08","LIVE | Mandeep Singh is going back to the team where his journey started many years back - Kolkata Knight Riders.

Follow for more updates on #IPLAuction2023 :
https://t.co/U7P4P23YAj",0.0
63,"12/23/2022, 14:51:53",Proud Moment! #Odisha's Jatin Munda &amp; Kuna Majhi bagged Gold &amp; Silver medal respectively in 6th International Taekwondo Championship-2022 held at Kolkata. OMC is proud to support Dubuna taekwondo team's journey &amp; kudos on a brilliant performance. #MiningHappiness https://t.co/V4LEG7LKQt,0.9674
64,"12/23/2022, 14:50:04","Litton Das finds a team in Kolkata Knight Riders 🏏

#CricketTwitter #IPL #KKR https://t.co/RfrRUbQ13e",0.0
65,"12/23/2022, 14:49:52","@KKRiders Loved this KKR
Amader ভাই @LittonOfficial will play at Kolkata.
@arya4789",0.743
66,"12/23/2022, 14:49:42","🚨 BREAKING: Litton Das is going to IPL. ✈️

He is SOLD to Kolkata for 50 Lakh. ✅ https://t.co/fUrDvdYLUa",0.0
67,"12/23/2022, 14:48:17","Breaking: Another player from Lahore Qalandars David Wiese is SOLD to Kolkata Knight Riders for INR 1 Crore. Another excellent deal. 

Lahore's Sikandar Raza, David Wiese, Rashid Khan and Harry Brook etc are all in IPL now. #TATAIPLAuction #IPL2023Auction",0.5719
68,"12/23/2022, 14:48:17","So happy for Litton. He will play for Kolkata Knight Riders. Sold for 50 lakh rs. 

#IPL #IPLAuction #LKD16",0.7501
69,"12/23/2022, 14:48:15","2009 : Kolkata Knight Riders acquire the services of Bangladeshi speedster Mashrafe Mortaza

2011 : Kolkata Knight Riders acquire the services of Bangladeshi all rounder Shakib Al Hasan

2022 : Kolkata Knight Riders acquire the services of Bangladeshi batsman Liton Das",0.0
70,"12/23/2022, 14:46:53","Lights, Colours and Kolkata 

#Christmas 🎄❄️🎉🎈 https://t.co/zFxi1IMiDI",0.4019
71,"12/23/2022, 14:44:53","🚨𝗦𝗢𝗟𝗗🚨 

Litton Das ➡️ Kolkata Knight Riders
💰: ₹ 50 L

#IPL2023 | #IPL2023Auction | #KKR",0.5766
72,"12/23/2022, 14:41:50","Kolkata Customs Zone, is organizing a Webinar on 27.12.2022 at 15:00 hours, on ""Settlement of Cases"" and ‘Alternate Dispute Resolution Mechanism’, followed by question &amp; answer session. 
All stakeholders are requested to attend the Webinar @ https://t.co/BfMR1d6xE3 @cbic_india https://t.co/Yti9grT9et",-0.4019
73,"12/23/2022, 14:35:39","@DrAvneetR I can't see a single response by women here.
I can tell what ain't safe by PERSONAL experience. 
Most to least unsafe -
Noida/gaziabad, Jaipur, Ludhiana, Chandigarh, Pune, Delhi, Aurangabad, gurgaon, Mumbai, kolkata",-0.3412
74,"12/23/2022, 14:30:29","@hpitboss @fasc1nate Yeah I'm an American sitting in a bar in Kolkata right now and just thinking how LOUD this intersection must be. 
Caring about making it work, I agree. But also horns. So many horns. :P I have a hard time figuring out which ones I can ignore and which are aimed at me!",0.5977
75,"12/23/2022, 14:29:43","#Kolkata is a paradise for #tea lovers. This place offers tea with blends &amp; variants that one may have never heard before.
City of Joy looks forward to welcome you because it is a time to get out and fall in love with everything the city has to offer, without freezing urself. https://t.co/qKVjgnpynO",0.9633
76,"12/23/2022, 14:26:56","A work of art is a world in itslf reflcting d senses &amp; emotns of d artist's world.

Inspired by Hon'bleCM @MamataOfficial,d only Natl-Lvl HandicraftFair fr selfhelp grps:Saras-Aajeevika was inaugurated by d Minister-in-Charge @PradipMazumda15 @ NewTown,Kolkata
#TMCS #EgiyeBangla https://t.co/i5UzHHXb07",0.4939
77,"12/23/2022, 14:20:23",David Wiese is SOLD to Kolkata Knight Riders for INR 1 Crore. #TATAIPLAuction #IPL2023Auction,0.0
78,"12/23/2022, 14:17:38","Kolkata Knight Riders gets the Namibian superstar 🤩

#Cricket #IPL #KKR #DavidWiese #IPL2023Auction #TATAIPLAuction https://t.co/QefAaksqKs",0.0
79,"12/23/2022, 14:13:56","Kolkata’s Park Street, ready for Christmas. 

#calcutta #india https://t.co/baLKFObwqJ",0.3612
80,"12/23/2022, 14:08:49","#IPLAuction #IPL2023 #IPL2023Auction

Namibia's David Wiese goes to Kolkata Knight Riders for his base price of Rs 1 crore 

Follow Live: https://t.co/nGaCiKfxCu https://t.co/TxUvIosAeF",0.0
81,"12/23/2022, 14:06:50",Breaking: Lahore Qalandars' David Wiese SOLD to Kolkata Knight Riders for INR 1 Crore. The conquered of Pakistan Super League is stepping into Indian Premier League 👏 #IPL2023Auction #TATAIPLAuction,0.5994
82,"12/23/2022, 14:04:30","Kolkata Knight Riders gets the Namibian superstar 🤩

#CricketTwitter #IPL #KKR https://t.co/5SefUvpvY8",0.0
83,"12/23/2022, 14:03:35","Kolkata gets David Wiese for 1 Crore.

#IPL2023Auction https://t.co/6vvHf3RETm",0.0
84,"12/23/2022, 14:01:42","Kolkata has the best food 🥘

If you’re a Web3 #buidler from the City! Let’s Connect 🙌 https://t.co/H0Jr5wFHjZ",0.6696
85,"12/23/2022, 14:00:29","#IPLAuctionUpdate | David Wiese Sold to Kolkata Knight Riders Titans For 1 Crore.

#GalattaNews 📢 #IPL2023 #IPL2023Auction #IPLAuctions #IPLMiniAuction2023 #DavidWiese #KKR #KolkataKnightRiders @KKRiders",0.0
86,"12/23/2022, 13:59:27","🚨𝗦𝗢𝗟𝗗🚨 

David Wiese ➡️ Kolkata Knight Riders
💰: ₹ 1 Cr

#IPL2023 | #IPL2023Auction | #DavidWiese https://t.co/Bw2tQq7Q9s",0.0
87,"12/23/2022, 13:58:58","Namibia's David Wiese is SOLD to Kolkata Knight Riders for INR 1 Crore 

#TATAIPLAuction | @TataCompanies",0.0
88,"12/23/2022, 13:58:12","A city close to my heart.
A season which brings me joy.
A festival to make me happy!
Christmas and New Year carnival at Park Street, Kolkata ❣️ https://t.co/78bJmceUAI",0.9656
89,"12/23/2022, 13:48:37","Rajan Kumar gets attention from Royal Challengers Bangalore and Kolkata Knight Riders. 

He got sold to RCB for INR 70 Lacs. 

𝗟𝗜𝗩𝗘 𝗔𝗨𝗖𝗧𝗜𝗢𝗡 ➡️ https://t.co/INwTxK1lg1

#IPL2023 | #IPL2023Auction",0.1027
90,"12/23/2022, 13:41:18","The sight of a train always gives child like enthusiasm 😃
Btw, this one is not a normal train. This is Maitree Express, enroute to Kolkata from Dhaka! https://t.co/J48sVMqefB",0.8016
91,"12/23/2022, 13:40:38",The acid trip that is #parkstreet during this season in #Kolkata https://t.co/70MrIRAVPG,0.0
92,"12/23/2022, 13:37:50","One side MD/CEO of a big PSU bank lecturing us on work life balance &amp; other side ZM Kolkata Zone of @PSBIndOfficial have issued a draconian order to open the branches on holiday.

@DFS_India have anything to do with bankers apart from the targets of Govt. Sponsored schemes?🤔 https://t.co/f1RwjJyegp https://t.co/7DINayTpBP",0.4019
93,"12/23/2022, 13:33:43","GM from the city of joy, Kolkata, India. Think I'm in photography heaven. https://t.co/TjhcLTNiAD",0.7964
94,"12/23/2022, 13:28:53","Rs4,038 crore bank loan fraud: CBI books Kolkata-based Corporate Power, directors
https://t.co/eikfek3gtB

via Moneylife App. Download Now : https://t.co/oCY4nDKVz1 @suchetadalal @Moneylifers @yogtoday",-0.5859
95,"12/23/2022, 13:28:40","Teams that Rahane has been part of 

Mumbai Indians ( 2008-10)
Rajasthan Royals( 2011-15)
Rising Pune Super Giants( 2016-17) 
Rajasthan Royals (2018-19)
Delhi Capitals (2020-21)
Kolkata Knight Riders(2022)
Chennai Super Kings(2023)

Rahane has never been part of IPL winning team",0.9042
96,"12/23/2022, 13:23:22","Kolkata Knight Riders 🤝 Manchester United

Bullshit in buying players

Sadly mai dono ko support karta hu",-0.2732
97,"12/23/2022, 13:21:39","The #CBI raided 16 locations across the country and has registered a case against #Kolkata-based 'Corporate Power Ltd' and others. 
@divyeshas 
https://t.co/PXNAbJc4Jh",0.0
98,"12/23/2022, 13:19:47","When I grew up, I never had the mindset of being independent; I never really understood the importance of it. But as I grew up, my perspective changed.
Esha was trained under STeP. She is now working at a multi-speciality hospital in Kolkata.
#TayyariKalKi #LivelihoodTraining https://t.co/fUgIJRFHY0",0.222
99,"12/23/2022, 13:19:40","Have you spotted the Christmas lights at Lake Town, yet?

#kolkatachristmas #kolkata #laketownlights #christmas #christmaskolkata #christmaslights https://t.co/77yodnjNof",0.0
100,"12/23/2022, 13:18:00","#WeatherForecast for tomorrow: 

National capital Delhi is likely to have Moderate Fog.

Mumbai is expected to have Clear sky.
      
Kolkata will have Mainly Clear sky.
     
Chennai is expected to have Thunderstorm with rain. https://t.co/GqbnvKrT6O",0.6369
101,"12/23/2022, 13:12:47","India on #Covid19 alert: Take a look at the top updates and #GroundReports from Mumbai, Delhi, Kolkata and Thiruvananthapuram

#6PMPrime #Coronavirus | @akshita_n @mustafashk @Suryavachan @AkshayDongare_ @KGShibimol https://t.co/KNZr45uiS3",0.4588
102,"12/23/2022, 13:09:24","3 years ago On This Day 23-12-2019 
Prestigious National Award👑👑 🥰🥰

@KeerthyOfficial #KeerthySuresh https://t.co/s8JsjTbuzh",0.959
103,"12/23/2022, 13:08:26","The fascist regime will witness the full might of Congres party.
The #BharatJodoYatra will send spine chilling effect to the BJP and it's associates.
Get ready to witness the Love ❤ 
#भारतजोड़ो_के_संग_दिल्ली",0.872
104,"12/23/2022, 13:03:47","The fear the BJP is witnessing is totally understandable. 

The support which the #BharatJodoYatra and Shri Rahul Gandhi ji is getting is immense and huge.

And the National capital will witness this tomorrow. 

#भारतजोड़ो_के_संग_दिल्ली https://t.co/Gtxf2NlwcJ",0.2648
105,"12/23/2022, 13:02:01","Delhi is United against hate, inflation, and unemployment.
Delhi is all set to shower the Yatra with love. 

#भारतजोड़ो_के_संग_दिल्ली ❤️🇮🇳💯",0.1027
106,"12/23/2022, 13:01:29","Togather we will definitely defeat hatred 
#भारतजोड़ो_के_संग_दिल्ली https://t.co/rIMi56I73m",-0.6705
107,"12/23/2022, 12:59:39","Bharat Jodo Yatra is going to enter the country's national capital Delhi tomorrow. Here, the rulers sitting in power are trying to divert the attention from it by being furious with the success of the Yatra.

 #भारतजोड़ो_के_संग_दिल्ली https://t.co/Re9IA5lRHS",0.0
108,"12/23/2022, 12:51:36",The Australian Consulate-General Kolkata will be closed from 24 - 28 December 2023.  For consular assistance please contact the consular emergency centre in Canberra (24/7) on +61 2 6261 3305. https://t.co/cVDdFKylLt,-0.0772
109,"12/23/2022, 12:50:33",Hey! Anyone working in PWC Kolkata. Kindly DM,0.5411
110,"12/23/2022, 12:40:28","Delhi Capitals' new buy, Mukesh Kumar, remembers the time when he joined up with the Bengal dressing room in 2015, and was continuously laughing 😁

@karhacter on Mukesh’s rapid rise, from tennis ball in Kolkata to maiden India call-up to IPL: https://t.co/OU2IM70hMl https://t.co/UVxq1A1Hoy",0.7351
111,"12/23/2022, 12:38:50","#EpicFact: Duronto, one of the fastest Indian trains, was introduced in 2009–2010. The first train of this series ran between Sealdah in Kolkata and New Delhi.
Follow #FactFest for more and keep watching EPIC.

#EpicFactFest #FactFest #FactTime #WhatsInTheName #Duronto https://t.co/3WcyHzlMdV",0.0
112,"12/23/2022, 12:37:35","Gratitude to Hon'ble PM Sh @narendramodi ji and MR Sh @AshwiniVaishnaw Ji for granting stoppage at my constituency English Bazaar Malda Town Railway station. This seva will drastically reduce travel time to and fro Kolkata.

@EasternRailway https://t.co/HNxVuqIwyR",0.6808
113,"12/23/2022, 12:23:29","On the second day of the Zonal Convention of the Kolkata Zone was held at the National Library. Hon'ble @NikhilAnandBJP Ji, National General Secretary of OBC Morcha was present as special guest. #OBCZonalConventionWB 
@blsanthosh https://t.co/B3uTVu5hn2",0.4019
114,"12/23/2022, 12:21:55","Catch eminent panelists talk about #SustainableMobility &amp; coexistance with nature at the 150th anniversary of #KolkataTramways on 24th December.
 
Be there at Mahajati Sadan to be a part of the event.
@SwitchONIndia @ITDPIndia @draruphalder1 @BYCSIndia  @BYCS_Kolkata @CSEINDIA https://t.co/qSEO494zqp https://t.co/Twxhg5Icnc",0.0
115,"12/23/2022, 12:15:24","Bharat Jodo Yatra is going to enter the country's national capital Delhi tomorrow.  
#भारतजोड़ो_के_संग_दिल्ली",0.0
116,"12/23/2022, 12:13:07","West Bengal | CBI has registered a case against Kolkata based private company &amp; others including its promoters, directors, unknown public servants &amp; private persons on the allegations of bank fraud of Rs. 4037.87 Cr (approx) to the consortium of 20 banks. https://t.co/WzCFT9q6zO",-0.5859
117,"12/23/2022, 12:08:51","21st century MESSIAH ❤ who is carrying the message of Love and Brotherhood. 
People who spread hate are going to be defeated in the end of #BharatJodoYatra 
#भारतजोड़ो_के_संग_दिल्ली https://t.co/gaozpY2rGI",0.3818
118,"12/23/2022, 12:04:39","N Jagadeesan has been sold to Kolkata Knight Riders - 90 L

#IPL2023 #iplauction2023 #news #IPLAuctions #cricketnews #cricket #sports #IPL2023Auction #KolkataKnightRiders https://t.co/x10BMA30Js",0.5766
119,"12/23/2022, 12:01:31","Get ready to witness the love which Shri Rahul Gandhi ji is witnessing in his  historic #BharatJodoYatra 
#भारतजोड़ो_के_संग_दिल्ली https://t.co/GBlqA9Ojy0",0.7717
120,"12/23/2022, 11:54:55","#KisanDiwas reminds us all to #respect, #honor &amp; appreciate the #farmers who work tirelessly to put food on our tables.                            #KisanDiwas               #KolkataMetro 
#MetroRailway 
#TransformingKolkata 
#youngkolkatans 
#Metro4Connectivity
#MetroRail https://t.co/q7NMXpT0qK",0.8402
121,"12/23/2022, 11:53:26","According to a study by @ClimateTrendsIN, PM 2.5 pollution load in #Kolkata increased by 160 percent in November compared to October (33.3 to 87.1 μg).

This is the highest proportionate rise in PM 2.5 pollution among the major cities located in the Indo-Gangetic plain. https://t.co/jclUmKJI3G",0.2732
122,"12/23/2022, 11:42:45","Chennai Super Kings and Kolkata Knight Riders are once again after same player. This time it's Shivam Mavi, the speedster. 

And... Gujarat Titans have joined them. The price is over INR 1 crore now. 

𝗟𝗜𝗩𝗘 𝗔𝗨𝗖𝗧𝗜𝗢𝗡 ➡️ https://t.co/kIB672tDzU

#IPL2023 | #IPL2023Auction",0.5994
123,"12/23/2022, 11:40:14","#WestBengal | CBI has registered a case against Kolkata based private company &amp; others including its promoters, directors, unknown public servants &amp; private persons on the allegations of bank fraud of Rs. 4037.87 Cr (approx) to the consortium of 20 banks. (ANI)",-0.5859
124,"12/23/2022, 11:38:15","Vaibhav Arora heads to Kolkata for the sum of 60 Lakhs!

#AuctionStar",0.0
125,"12/23/2022, 11:36:59","Kolkata Knight Riders bags the talented youngster 👊🏻✅

#CricketTwitter #IPL #KKR https://t.co/VmCoFh0Yaf",0.5106
126,"12/23/2022, 11:36:34","West Bengal | CBI has registered a case against Kolkata based private company &amp; others including its promoters, directors, unknown public servants &amp; private persons on the allegations of bank fraud of Rs. 4037.87 Cr (approx) to the consortium of 20 banks.",-0.5859
127,"12/23/2022, 11:36:09","#IPLAuctionUpdate | Narayan Jagadeesan Sold to Kolkata Knight Riders For 90 Lakhs.

#GalattaNews 📢 #IPL2023 #IPL2023Auction #IPLAuctions #IPLMiniAuction2023 #NJagadeesan #NarayanJagadeesan #KKR #KolkataKnightRiders 
#Jagadeesan",0.0
128,"12/23/2022, 11:35:14","West Bengal | CBI has registered a case against Kolkata based private company &amp; others including its promoters, directors, unknown public servants &amp; private persons on the allegations of bank fraud of Rs. 4037.87 Cr (approx) to the consortium of 20 banks.",-0.5859
