,Time,Tweet,Analysis
295,"12/23/2022, 06:57:10","👉Link https://t.co/8s6NPeWlXK

#byjusthelearningapp #businessdevelopment #education #kolkata #gurugram #mumbai #delhi #hyderabad #chennai #gurgaon #businessdevelopmentassociate #bangalore #byjusapp #jobseeking #jobsearching #jobvacancy #jobless #jobseekers #hiring https://t.co/7J7OwYj0f2",0.0
296,"12/23/2022, 06:56:05",@rakeshdaultabad @cmohry @OfficialGMDA @DEEPAKKAHUJA @DC_Gurugram @ramanmalik sir.. this is pain to almost 50k people daily and has become now dangerous for 2 wheelers. https://t.co/UqtiTIAG9K,-0.7506
297,"12/23/2022, 06:53:59","We want boats for Garhi road gurugram
Agar ye bike itni thand me unbalance ho jaye to .... https://t.co/W7Z22EviL6",0.0772
298,"12/23/2022, 06:53:04","Godrej Properties Eyes Rs 3,000 Crore Sales Revenue From 14-Acre New Land In Gurugram
https://t.co/6q5X1Hxasj",0.0
299,"12/23/2022, 06:50:47","Want to work at Mastercard? We're hiring in #Gurugram, HR! Click the link in our bio for details on this job and more: Senior Data Scientist – Data &amp; Analytics #Engineering",0.1511
300,"12/23/2022, 06:49:58","Camp for Property Id correction/alteration/query related to the Property Id has started

Time: 11AM to 4PM
Place: Mr Praveen Malik's Office,near SARE Homes Society
Documents Req.: Aadhaar Card,PPP, Property tax notice,PAN card.

https://t.co/incfgbJ2X4…

https://t.co/JEHtrAOkTN https://t.co/1DfK5wKYW5",0.0
301,"12/23/2022, 06:47:45","We are looking candidates for calling (Telugu,Malayalam,Kannad) in Gurugram with a Health Insurance Company. Ctc 3-5 Lakh. Interested candidates with relevant experience can mail at : gp.placement@gmail.com or DM #experience #healthinsurance #tamil #kannada #malyalam #gurugram",0.4019
302,"12/23/2022, 06:47:04","Gurugram #Pet #Dog #Registration simplified. 
Arbitrary, illogical and invasive conditions like detention &amp; destruction of dogs and restrictions placed on pet ownership have been removed. Such conditions were in violation of civil liberties and SC directions. https://t.co/sCefnujPWI",-0.5574
303,"12/23/2022, 06:44:58",Condition of Gurugram Basai Enclave Garhi road from last 7 years https://t.co/1sbhSLgsP0,0.0
304,"12/23/2022, 06:43:01","We are one of the best taxi service providers in all major cities like Delhi, Gurugram, Lucknow, Ghaziabad, Noida, Meerut, Kanpur, Prayagraj, Varanasi, Mathura, Aligarh, Pan India, etc.
Just visit - https://t.co/gtcgFotcRN
Mobile Number-+91-9336442245
#bestcarrental #taxiprovider https://t.co/yZWJx9s5lD",0.7893
305,"12/23/2022, 06:42:43",@dsahni_01 look at ur fraud company they blocked me after scamming me. @DC_Gurugram @gurgaonpolice @jagograhakjago @MoHFW_INDIA they firstly scam people and later on issue fake test reports. And later on block their customers. https://t.co/1tTbyhOOsV,-0.9393
306,"12/23/2022, 06:38:22",@city_sudharak @cmohry @gurugramtranspo @gurgaon_live Regret the inconvenience caused. Please forward your contact details via direct message our team will get in touch with you.,-0.4588
307,"12/23/2022, 06:37:33","#NewsUpdate | #Gurugram bench of the #HRERA has imposed penalties of Rs 25 lakh each on five builders after they failed to deliver their housing units to buyers on time

https://t.co/WE1nPuXZjk

#RealtyNXT #IdentityBuildtechPrivateLimited #BPTPLimited #AdvanceIndiaProjectsLimited",-0.5574
308,"12/23/2022, 06:31:34","@cmohry @DC_Gurugram @gurugramtranspo @gurgaon_live 

This Gurugram RTO never picks up the customer care number. Never means never. It’s just waste of time connecting RTO over call. HR26 RTO
#gurugramRTO",0.7033
309,"12/23/2022, 06:29:40","In another exciting win, our project management team has secured a project with Club Astaire, BPTP Gurugram. The premium club located in the luxurious township is looking for superior turnkey interior works to enhance the infrastructure.

#ColliersIndia #IndiaRealEstate https://t.co/BuGPxW6btH",0.9217
310,"12/23/2022, 06:28:48","Come Home To Pride. Everyday! At Tulip Monsella, Gurugram.
.
.
Book your dream 3,4,5 BHK and exclusive penthouses now.
Visit: https://t.co/caRbsstSJj
.
.
#Tulip #TulipMonsella #WorldClassAmeniti #5bhk #monsella #pride #Gurgaon #penthouse #bestsociety #uniqueamenities #family https://t.co/jB59UNhKYL",0.7644
311,"12/23/2022, 06:26:59","GODREJ PROPERTIES: CO TO DEVELOP A RESIDENTIAL GROUP HOUSING PROJECT IN GURUGRAM, HARYANA",0.0
312,"12/23/2022, 06:26:02","@MandeepSKalra @OfficialGMDA @cmohry @MandeepSKalra, We have forwarded your concern to concerned officer. Ticket number : 734364 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.2263
313,"12/23/2022, 06:25:41","A graceful expansion of the Audi Family.

We congratulate Mr. Gupta on the purchase of their new Audi A4 and welcome them to the grand community of Audi fans.

We wish them many years of happy and safe motoring.

#HappyAudiFans #AudiIndia #FutureIsAnAttitude #AudiGurugram https://t.co/6HbtXdG4t8",0.9661
314,"12/23/2022, 06:22:07","Book your Residential Masterpiece @ Tulip Yellow, Sec-69, Gurgaon

Call for all your property related queries.
📞+91 99710 80079

#Tulip #tulipyellow #yellowgurgaon #RealEstate #Gurugram #realtor #Flats #invest #property #investment #forsale #Flatforsale #Dreamland https://t.co/ev5lg4MUVP",0.6249
315,"12/23/2022, 06:21:33","Godrej Properties Eyes Rs 3,000 Crore Sales Revenue From 14-Acre New Land In Gurugram

https://t.co/nR2qnHtaPF",0.0
316,"12/23/2022, 06:20:39",@OfficialGMDA your officials are closing tickets without fixing the problems and this is the perfect way to solve problems . @DC_Gurugram @cmohry @rakeshdaultabad @mlkhattar https://t.co/9why7QpxL7,0.6197
317,"12/23/2022, 06:19:15","Are you tired of the Fungal Infection on your skin❓ your search is over now😇

Connect today with the Most Admired Dermatologist of Gurugram, Doctor Naren Prakash.

To know more about our services 𝐕𝐢𝐬𝐢𝐭:  🖇️ https://t.co/8T4AH5EQ5E 🖇️ https://t.co/WMz3R9KSWo",0.5709
318,"12/23/2022, 06:16:57","👉Link https://t.co/8s6NPfdXmk

#byjusthelearningapp #businessdevelopment #education #kolkata #gurugram #mumbai #delhi #hyderabad #chennai #gurgaon #businessdevelopmentassociate #bangalore #byjusapp #jobseeking #jobsearching #jobvacancy #jobless #jobseekers #hiring https://t.co/v8ZIfrmf9r",0.0
319,"12/23/2022, 06:16:54","Another fake call center busted in Gurugram: US citizens being duped in the name of providing technical support, 12 employees arrested including manager and three women https://t.co/1vsaDdWPgZ",-0.743
320,"12/23/2022, 06:15:40","बेशर्मी और निकम्मेपन के गर्त में पड़ी हुई @MunCorpGurugram 
Ticket no. 631932
Date: 06.12.2022
Issue: Potable water main line damaged in Sector 45
Status: Unattended/Unresolved. 
Anyone reading @cmohry @mlkhattar @DC_Gurugram https://t.co/OxmnARASgy",-0.4404
321,"12/23/2022, 06:12:39",Godrej Properties to develop 14.27-acre project in Gurugram https://t.co/zGr8E1M0em,0.0
322,"12/23/2022, 06:09:54","@MandeepSKalra @DC_Gurugram @cmohry @OfficialGMDA @MandeepSKalra, The horticulture waste has been removed. Thank You! https://t.co/iyWeUgMKLk",-0.1511
323,"12/23/2022, 06:08:55","#GodrejProperties is expecting around Rs 3,000 crore sales revenue from development of a new housing project in #Gurugram.

https://t.co/0RWiHQgIBX",0.0
324,"12/23/2022, 06:03:18","This Christmas MINISO want to make a larger impact by starting an environmental protection fund. For every plush purchased, one GREEN LOVE POINT will be collected. The fund will be set up in 2023 after 220,000 green love points being collected in selected countries. Every point https://t.co/G5Etl9Rpi9",0.8868
325,"12/23/2022, 06:01:59","Join the Mastercard team! See our latest #BusinessMgmt job openings, including ""Associate Managing Consultant, Advisors Client Services"", via the link in our bio. #Gurugram, HR",0.3595
326,"12/23/2022, 06:00:19",Delhi High Court summons directors of Ansal Properties #AnsalProperties #AnsalPropertiesInfrastructure #Gurgaon #AnsalProperties #RsdFinance #Gurugram #DelhiNCR #DelhiHighCourt  https://t.co/gzGMCuXGWx,0.0
327,"12/23/2022, 05:57:39",Do residents staying in plotted colonies have no rights?Most of the people who use their plots for commercial activities are not staying there.For them it is not their home but an investment.There is ample commercial space available in #Gurugram.Then why tear the plan to shreds?,-0.2406
328,"12/23/2022, 05:52:23","BROOKFIELD TO SELL 3 COMMERCIAL PROPERTIES IN POWAI &amp; GURUGRAM

To Read Full Article, Click Here - https://t.co/xpeonOHW88

#Brookfield #REIT #Canadian #fund #manager #commercial #properties #right #of #first #offer",0.0
329,"12/23/2022, 05:48:08","@SumitTa43009193 @PMOIndia @cmohry @BJPGovt @sudhirsinglabjp @anilvijminister @diprogurugram1 @BJP4Haryana @NaveenGoyalBJP @HHGurugram @CPCB_OFFICIAL @SumitTa43009193, Sewerage problem has been resolved. Thank you! https://t.co/zsBEWKfGuB",0.2003
330,"12/23/2022, 05:46:31",@MunCorpGurugram @DC_Gurugram @cmohry It has again started.. https://t.co/gIPFqqD7Gv,0.0
331,"12/23/2022, 05:46:31","@AryaManish95 @cmohry @Dchautala @AryaManish95, We have forwarded your concern to concerned officer. Ticket number : 173558 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.2263
332,"12/23/2022, 05:45:14",(1/5)#Gurugram-based Abhilasha Purwar and her brother Kshitij are laying the foundation to build a Bloomberg-style data analytics firm for the #environment.,0.0
333,"12/23/2022, 05:45:00","#Zomato has introduced a programme dubbed ""#IntercityLegends"" that enables customers to purchase #food from well-known stores and eateries in other cities. Service is currently available in #Gurugram and South #Delhi.

Click below to know more.
https://t.co/qwNOKtqOgM

#foodie",0.0
334,"12/23/2022, 05:44:07","Smart World 113 Residential Project Brings meticulously-designed homes for smart &amp; secure living in Sec-113, Gurugram.

𝐂𝐨𝐧𝐭𝐚𝐜𝐭 𝐅𝐨𝐫 𝐁𝐞𝐬𝐭 𝐃𝐞𝐚𝐥 &amp; 𝐒𝐞𝐫𝐯𝐢𝐜𝐞𝐬: 09811888812

#investinpro #smartworld #smartworld113 #newproject #investment #realestate https://t.co/k4bJGj3sMB",0.7783
335,"12/23/2022, 05:43:23","The event was graced by Dr. Virender Yadav (CMO, Gurugram), Ms. Meenu Anand (Director, Global Cancer Prevention, @AmericanCancer) and other dignitaries.

Our CEO @MriduGupta1 shared the impact report of the project.",-0.128
336,"12/23/2022, 05:43:22","Recently we hosted the closing event of ""Cervical Cancer: Exploring A Model for Cancer Prevention through Screening at PHCs"" program at Govt. ANM Training Centre, Sect. 31-32A Gurugram. https://t.co/I6279TGz5V",-0.8689
337,"12/23/2022, 05:43:01","@AryaManish95 @cmohry @Dchautala @AryaManish95, We have forwarded your concern to concerned officer. Ticket number : 989458 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.2263
338,"12/23/2022, 05:41:48",Haryana RERA penalises five builders in Gurugram for delayed delivery https://t.co/q2QiHXV9dt,-0.2263
339,"12/23/2022, 05:35:57","Godrej Properties eyes Rs 3,000 crore sale revenue from new 14-acre land in Gurugram https://t.co/yXUmKPCFUh",0.0
340,"12/23/2022, 05:35:09","NEW LAUNCH! M3M Jewel – Boutique Luxury Retail
M.G Road, Sector 25, Gurugram
Location Benefits:
• Ownership of High Retail and Leasing of Mall
• Surrounded by HNI Catchment
• Most Coveted Location

Investment Starting INR 1 Cr* onwards

Connect with us at 9958006311 https://t.co/EP9BXCTuOm",0.6588
341,"12/23/2022, 05:29:56","@DC_Gurugram @nishantyadavIAS @cmohry @police_haryana @gurgaonpolice @diprogurugram1 @DiprHaryana @mvishram Law and order spcly for traffic is completely damaged...Auto, pvt buses, pvt taxi all are doing violation in front of TP. But they only busy to chk personal vchl ...why... ?????auto running by sitting 4-5 people on driver seat ,rash drive without dress or badges ???",-0.7657
342,"12/23/2022, 05:29:45","@MeraGurgaon @MunCorpGurugram @CPCB_OFFICIAL @moefcc @byadavbjp @AshwiniKChoubey @ramanmalik @sudhirsinglabjp @DC_Gurugram @narendramodi Their staff only burn the garbage dumped on road to avoid effort to shifting at designated site, difficult to expect that they will stop this, people burning woods, plastic tyre etc at most of the places",-0.8225
343,"12/23/2022, 05:28:41","@CPCB_OFFICIAL @ImAditya0110 @cmohry @DC_Gurugram @ImAditya0110, Fire has been extinguished. Our team is also monitoring the respective area. Thank you! https://t.co/jyfLIpeYol",0.4926
344,"12/23/2022, 05:26:56","#Haryana #RERA penalises five #builders in #Gurugram for delayed delivery

https://t.co/Jaa7qFE0Mu",-0.2263
345,"12/23/2022, 05:26:44","Is @UPRERAofficial taking similar actions to protect homebuyers interests???

Haryana RERA penalises five builders in Gurugram for delayed delivery https://t.co/4lqkkpg2Kt # via @Realty_Et",0.5007
346,"12/23/2022, 05:26:43","Read this @NavbharatTimes article to learn how public-private collaboration, use of technology, and committed volunteers led to a marked improvement in Anaemia cases and behavioural change in three villages of the Gurugram district.

#Anaemia #ImpactThatMatters #healthequity https://t.co/0wMhFZddgN",0.6249
347,"12/23/2022, 05:20:00","Godrej Properties Ltd. (GPL), one of India’s leading real estate developers, today announced that it has entered into an agreement for development of 14.27 acres of land in Gurugram, Haryana.

https://t.co/UnAKRwA0db",0.4939
348,"12/23/2022, 05:19:41","Jai Jawan Jai Kisan #KisanDiwas

Call for all your property related queries. We would love to sway them away.
📞 9999 416 316

#PropertyStation #RealEstate #Gurugram #realtor #realestateagent #home #property #investment #forsale #realtorlife #househunting #dreamhome #luxury #luxe https://t.co/OQFsq80qF3",0.6369
349,"12/23/2022, 05:16:14","Mastercard is looking for thoughtful risk-takers, change makers, and those who dare to go further. If that sounds like you, explore the Managing Consultant, Advisors role and apply today. https://t.co/JKT6NACgZF #BusinessMgmt #Gurugram, HR",0.6249
350,"12/23/2022, 05:14:20","@DC_Gurugram @ManojKa75090563 @DiprHaryana @anilvijminister @cmohry @kuldeepyadavbjp @mlkhattar @rakeshdaultabad @ManojKa75090563, Sewerage problem has been resolved. Thank you! https://t.co/lN3Tp1QiXV",0.2003
351,"12/23/2022, 05:13:26",@isay_nobita Nice https://t.co/taU5oGW91w,0.4215
352,"12/23/2022, 05:12:47","@Jitendar14june @cmohry @mlkhattar @Expose__Corrupt @MeraGurgaon @Jitendar14june, Please share proper address and contact number via direct message. Thank You!",0.7644
353,"12/23/2022, 05:12:28",@MunCorpGurugram @DC_Gurugram Better to have applied different NOC's from different departments. Awaiting your earliest response before generation of water bill for next bill cycle. All case details were already dropped via direct message to you. 3/3,0.4404
354,"12/23/2022, 05:10:53","@baadshah9654 @OfficialGMDA @DC_Gurugram @SunilYadavRao @ReporterNaughty @cmohry @baadshah9654, We have forwarded your concern to concerned officer. Ticket number : 423039 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.2263
355,"12/23/2022, 05:10:52",@MunCorpGurugram @DC_Gurugram Then i called ULB Tel. No. They told to send email to their IT team with all details. IT team responded to raise as objection on portal . Why i need to suffer due to this lack of communication b/w departments. 2/3,-0.729
356,"12/23/2022, 05:08:17",@MunCorpGurugram @DC_Gurugram ULB was implemented to have all urban services under one umbrella but i can see there is lack of coordination across departments when i visited water dept they told to contact ULB as they have not passed them water charges paid with NDC. 1/3,-0.6808
357,"12/23/2022, 05:05:36",@baadshah9654 @MunCorpGurugram @DC_Gurugram @SunilYadavRao @ReporterNaughty @cmohry This matter pertains to @MunCorpGurugram. Request team to kindly look into the concern. Thank You.,0.7027
358,"12/23/2022, 05:05:03","Godrej Properties eyes Rs 3,000 cr sales revenue from 14-acre new land in Gurugram
https://t.co/8fGBCW9Ffy
#StockMarketNews #StockMarket #BusinessNews",0.0
359,"12/23/2022, 05:02:13","Godrej Properties to develop a residential group housing project in Gurugram, Haryana  with estimated revenue potential of ₹3,000 cr https://t.co/bDSb3vIhri",0.0
360,"12/23/2022, 05:01:05","1 new Covid case in Gurugram, positivity at 0.05% https://t.co/SgyCS8UDdq",0.5106
361,"12/23/2022, 05:00:34","Bogus call centre in Gurugram's Sushant Lok-2 busted, 12 arrested https://t.co/16UyrXFpKK",-0.4767
362,"12/23/2022, 05:00:16",Godrej Properties to develop 14.27 acres land in Gurugram #GodrejProperties #GauravPandey #Gurugram #Kandivali #Mumbai #Noida  https://t.co/hmZvSeiJzP,0.0
363,"12/23/2022, 04:59:03","In Winter’s chill or Summer’s heat, a farmer works, so the nation can eat Kisan Diwas..! 

#FarmerDay #FarmersDay #FarmersDay2022 #KisanDiwas #किसानदिवस #gurugram #oakfieldrealty https://t.co/vEA8mVusEE",0.0
364,"12/23/2022, 04:58:22","Gurugram-based battery-swapping network provider for electric vehicles Battery Smart has raised Rs 75 crore from venture debt fund Stride Ventures Contact@equity360.in for any query on investment purposes.
#investing #funding #b2b #earlystage #brand #equity360 #startups #b2c https://t.co/W0q70ENHut",0.0516
365,"12/23/2022, 04:57:21","M.Ed.,B.Ed. &amp; D.El.Ed.
Admission Open !
Contact us @ 
CPSM College of Education  
Sec 34 , Near Hero Honda Chowk, behind Marble Market, Gurugram
Call us @
+91 9212475277
+91 9250925277
https://t.co/KiMloyfmUm
Email: cpsmcoe2004@gmail.com
#Admission
#education 
#CPSM 
#college https://t.co/7I0diUinpj",0.5983
366,"12/23/2022, 04:52:31","Godrej Properties to develop a Residential Group Housing project in Gurugram, Haryana

#GodrejProperties #INE484J01027 #RealEstate #Premium #Residential #DevelopmentAgreement #Gurugram #Haryana 

https://t.co/pWgKLAY0PG https://t.co/f7FI19CoUx",0.0
367,"12/23/2022, 04:51:50","@CPCB_OFFICIAL @shekharao19 @aajtak @stvharyananews @ZeeDNHNews @INCHaryana @dcmohry @indianews_hr @nitin_gadkari @byadavbjp @moefcc @ForestHaryana @shekharao19, Cleaning at the above mentioned place has been done. Thank you! https://t.co/udDAQl35oJ",0.4199
368,"12/23/2022, 04:50:34","1 new Covid case in Gurugram, positivity at 0.05% https://t.co/CsR7zVexYb",0.5106
369,"12/23/2022, 04:49:32","#Gurugram: Godrej Properties eyes Rs 3000 cr revenue from 14-acre land 
@GodrejProp #realestate 
https://t.co/BF4h1QCOQI",0.0
370,"12/23/2022, 04:48:56","@rahi_anjali @rahi_anjali, Cleaning at the above mentioned place has been done. Thank you! https://t.co/hvw86mEe8S",0.4199
371,"12/23/2022, 04:47:35","@rahi_anjali @DC_Gurugram @rahi_anjali, Cleaning at the above mentioned place has been done. Thank you! https://t.co/wPGHYBiXKK",0.4199
372,"12/23/2022, 04:47:18",@BhuwanGaur4 Blessings 🙌,0.5423
373,"12/23/2022, 04:47:09",@beScrupulous Blessings 🙌,0.5423
374,"12/23/2022, 04:44:17","@MeraGurgaon @CPCB_OFFICIAL @moefcc @byadavbjp @AshwiniKChoubey @ramanmalik @sudhirsinglabjp @DC_Gurugram @narendramodi @MeraGurgaon, We have forwarded your concern to concerned officer. 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.296
375,"12/23/2022, 04:43:59","LIVE: #BharatJodoYatra | Kherli Lala to Badkal Mor | Gurugram to Faridabad | Haryana

Twitter:
https://t.co/ozwrAH4S9s

Youtube:
https://t.co/kfotBzmiSH

Facebook. 
https://t.co/thmhdoSVWg",0.0
376,"12/23/2022, 04:43:21","#IdeasforGurugram 
Most of the guest houses running in residential areas of licensed colonies of #Gurugram are illegal &amp; against the policy of the TCP.The Policy itself has been repeatedly changed to facilitate their opening despite the nuisance they cause for the residents.Why?",-0.5574
377,"12/23/2022, 04:41:39","Get all your personal needs and preferences fulfilled close to where you live.
Presenting #SmartworldOneDXP, the first address of the Dwarka Expressway. 
2.5, 3.5, and 4.5 Premium Luxury Apartments
ZERO KMS. from DELHI!
At
SMART CITY DELHI AIRPORT
Sector-113, Gurugram https://t.co/CmEz1xvguM",0.7597
378,"12/23/2022, 04:40:31","70% of Gurugram’s 2,000 guesthouses are illegal, reveals govt survey https://t.co/El2nItH1QX",-0.5574
379,"12/23/2022, 04:40:01",Work on waste-to-energy plant at Gurugram's Bandhwari to finally begin today https://t.co/KLAZ4ndssL,0.0
380,"12/23/2022, 04:39:22","@MeraGurgaon @CPCB_OFFICIAL @moefcc @byadavbjp @AshwiniKChoubey @ramanmalik @sudhirsinglabjp @DC_Gurugram @narendramodi @MeraGurgaon, We have forwarded your concern to concerned officer. 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.296
381,"12/23/2022, 04:39:14","Godrej Properties has entered into an agreement for development of 14.27 acres of land in Gurugram.

The proposed development have an estimated revenue potential of approximately Rs 3,000 crore.

@GodrejProp 

https://t.co/dWAA6fGICW",0.4939
382,"12/23/2022, 04:37:32","Godrej Properties eyes Rs 3,000 cr sales revenue from 14-acre new land in Gurugram https://t.co/MUNbRxmHpg",0.0
383,"12/23/2022, 04:35:42","@Gurgaonman @DC_Gurugram @TOIGurgaon @HTGurgaon @Gurgaonman, Please share proper address via direct message. Thank You!",0.7424
384,"12/23/2022, 04:33:34","@RijijuOffice Ground reality in #Gurugram #Haryana - new court #HRERA !
No matter what, the judicial system will not improve as long as incompetence &amp; corruption prevails 
https://t.co/ApwAoMToJW",-0.7246
385,"12/23/2022, 04:32:40","@ankyarora9555 @mlkhattar @ankyarora9555, Please share contact number via direct message. Thank You!",0.7644
386,"12/23/2022, 04:31:25","Today at 7.45 AM
Wazirabad signal sector 56 Gurugram.
Shame on @MunCorpGurugram @CPCB_OFFICIAL for not resolving woodsticks burning pollution factory
@moefcc
@byadavbjp
@AshwiniKChoubey
@ramanmalik @sudhirsinglabjp 
@DC_Gurugram
1000 baar complain Kar diya
@narendramodi https://t.co/yn1XjtuLzW",-0.7772
387,"12/23/2022, 04:30:16",Haryana RERA penalises five builders in Gurugram for delayed delivery #AnsalHighlandPark #Rera #IdentityBuildtech #BPTP #ParkTerra #AdvanceIndiaProjects #KLJRealtech #SpazeTowers #HaryanaRERA  https://t.co/uDgO1jdGyJ,-0.2263
388,"12/23/2022, 04:29:54","#HSVP offers e-auction of 3 well connected land parcels for Commercial Complexes in Sector 29, Gurugram-I on February 8, 2023.

#Haryana #DIPRHaryana #Gurugram https://t.co/AQ1w72sgax",0.2732
389,"12/23/2022, 04:29:35","Today at 8.35 AM
Wazirabad signal sector 56 Gurugram.
Shame on @MunCorpGurugram @CPCB_OFFICIAL for not resolving woodsticks burning pollution factory
@moefcc
@byadavbjp
@AshwiniKChoubey
@ramanmalik @sudhirsinglabjp 
@DC_Gurugram
1000 baar complain Kar diya
@narendramodi https://t.co/BNEZ8xMs0M",-0.7772
390,"12/23/2022, 04:27:37","@MeraGurgaon @CPCB_OFFICIAL @ramanmalik @sudhirsinglabjp @DC_Gurugram @narendramodi @MeraGurgaon, We have forwarded your concern to concerned officer. 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.296
391,"12/23/2022, 04:27:12","Blenders Pride Glassware Fashion Tour 2022, Powered by FDCI, Celebrates Diversity &amp; Inclusivity in its ultimate Gurugram chapter https://t.co/ly5CejxdCs",0.7269
392,"12/23/2022, 04:26:56","@WakeupGurgaon @OfficialGMDA @cmohry @anilvijminister @NavbharatTimes @JagranNews @WakeupGurgaon, We have forwarded your concern to concerned officer. Ticket number : 967223 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.2263
393,"12/23/2022, 04:25:48","✅Hiring Alert🔔

Company : United Airlines

Role : Associate - Data Scientist

Degree : BTech/MTech(Preferred)

Experience : 0-3 years relevant work experience

Location : Gurugram

Apply Link👇",0.6124
394,"12/23/2022, 04:25:01","Genome sequencing ramped up, Gurugram will test 40 samples a month https://t.co/4GkrTNlkZa",0.0
395,"12/23/2022, 04:19:17","@CPCB_OFFICIAL @aneeshkhanna103 @IpsitaTOI @yamunajiye @pargaien @rahuulchoudhary @SunilHarsana @timesofindia @lifeindia2016 @moefcc @ActivistGulati @romajvinayak @DC_Gurugram @cmohry @SCofInd @nishantyadavIAS @SwachhBharatGov @dtcphry @AravalliBachao @SVBHaryana @PMOIndia @PrakashJavdekar @anilvijminister @aneeshkhanna103, We have forwarded your concern to concerned officer. 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.296
396,"12/23/2022, 04:13:20","@CPCB_OFFICIAL @MeraGurgaon @anilvijminister @narendramodi @cmohry @PMOIndia @AmitShah @AAPHaryana @ulbharyana @DiprHaryana @diprogurugram1 @Rao_InderjitS @ramanmalik @MeraGurgaon, We have forwarded your concern to concerned officer. 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.296
397,"12/23/2022, 04:13:00","Gurugram hospital conducts India’s first 3-way liver transplant swap, saves 3 lives, Health News, ET HealthWorld https://t.co/9LiRxu7MbJ",0.0
398,"12/23/2022, 04:12:06",@MeraGurgaon @MunCorpGurugram @CPCB_OFFICIAL @ramanmalik @sudhirsinglabjp @DC_Gurugram @narendramodi @Rao_InderjitS besharm rang,0.0
399,"12/23/2022, 04:08:27","@CPCB_OFFICIAL @MeraGurgaon @ramanmalik @sudhirsinglabjp @DC_Gurugram @narendramodi @Rao_InderjitS @MeraGurgaon, We have forwarded your concern to concerned officer. 

Now you can directly complaint to the concerned department through 'Swachhta App' and know real-time resolution.

Download App: https://t.co/O8WOxgH9yL",-0.296
400,"12/23/2022, 04:06:49","Godrej #properties #Limited has informed that ""Godrej Properties to develop a #residential Group #housing #Project in Gurugram, #Haryana ""

Source: #NSE  #BSE  
#stockmarket #investing 
#GODREJPROP https://t.co/IYbaGLCA9l",-0.2263
401,"12/23/2022, 03:59:53",Just posted a photo @ Gurugram https://t.co/riicdub5yb,0.0
402,"12/23/2022, 03:57:52","Godrej Properties to develop a residential group housing project in Gurugram, will boost investor confidence #godrejprop #nse #stocktowatch #investing #india #wealth #mastertrust",0.8481
403,"12/23/2022, 03:56:46","how many #Ultrasound #machines available in #Gurugram #Govt #hospitals for #Public ?
&amp; what is #waiting #timeline ?
@cmohry @DC_Gurugram @anilvijminister @Rao_InderjitS @sudhirsinglabjp @rakeshdaultabad 
@AAPHaryana @BJP4Haryana @INCHaryana @diprogurugram1 @HTGurgaon @TOIGurgaon",0.0
404,"12/23/2022, 03:56:40","Gurugram hospital conducts India’s first 3-way liver transplant swap, saves 3 lives, Health News, ET HealthWorld https://t.co/DDobTGaWel",0.0
405,"12/23/2022, 03:55:49","CNBC-TV18 Stocks Board | Godrej Properties in focus as the co is expected to develop a residential group #housing project in #Gurugram, which will have an estimated revenue potential of approximately Rs 3,000 crore. @sonalbhutra tells us more https://t.co/BzWA2xUQDA",0.0
406,"12/23/2022, 03:53:20","And, we are talking about #5G 

#airtel #Jio 

#Delhi to #gurugram https://t.co/Cd4HEjxyR8",0.0
407,"12/23/2022, 03:47:45","#Godrej Properties to develop a Residential Group Housing project in Gurugram, Haryana.
The proposed development on 14.27 acres of land will have an estimated revenue potential of ~₹3,000 Cr https://t.co/gOFGRuzsWt",0.0
408,"12/23/2022, 03:46:30","Power cut again in the morning at Green Meadows,DLF 4 in Gurgaon.The present administration only makes wild statements like uninterrupted 24 hours power supply @cmohry @mlkhattar @anilvijminister @DC_Gurugram @MinOfPower @dhbvnvikas @DHBVNL @BJP4India @BJP4Haryana @diprogurugram1",0.1027
409,"12/23/2022, 03:45:00","OakNorth is seeking a DevOps Engineer Temp Role based in the Gurugram area. For more details, visit the listing. #atmosjobs #hiring #cloudjobs https://t.co/uGVi7VQMWM",0.0
410,"12/23/2022, 03:41:17","We have set up a Semi- Automatic Sanitary napkin making machine at the Teens of God NGO Office in sector 15 part-1, Gurugram. One of the family members of Sushiksha student works on the machine along with our volunteers.
https://t.co/ozDPvGyGCr",0.2732
